trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,payment_method,fare_amount,surge_fare,Total_fare
5943,17-04-2025 13:40,17-04-2025 13:50,3,28.72,154,229,3,Google Pay,60.87,0.79,61.66
5944,29-04-2025 05:25,29-04-2025 05:36,3,9.33,153,240,3,Google Pay,21.46,3.33,24.79
5945,11-04-2025 20:49,11-04-2025 21:29,5,29.71,142,16,3,Google Pay,62.89,3.26,66.15
5946,15-04-2025 14:17,15-04-2025 14:32,5,19.17,256,75,3,Google Pay,41.46,6.65,48.11
5947,03-04-2025 21:11,03-04-2025 21:29,6,7.64,134,260,3,Google Pay,18.03,8.4,26.43
5948,30-04-2025 23:01,01-05-2025 00:01,5,13.38,32,4,3,Google Pay,29.7,2.97,32.67
5949,25-04-2025 12:41,25-04-2025 13:17,1,22.34,26,251,3,Google Pay,47.91,4.25,52.16
5950,18-04-2025 15:14,18-04-2025 15:56,6,13.67,255,85,3,Google Pay,30.28,1.05,31.33
5951,09-04-2025 15:23,09-04-2025 15:43,2,2.52,223,63,3,Google Pay,7.62,4.13,11.75
5952,24-04-2025 20:25,24-04-2025 20:35,4,5.47,56,100,3,Google Pay,13.62,2.14,15.76
5953,23-04-2025 15:27,23-04-2025 15:41,1,23.84,125,243,3,Google Pay,50.96,3.82,54.78
5954,26-04-2025 02:20,26-04-2025 02:50,2,19.63,230,162,3,Google Pay,42.4,2.66,45.06
5955,08-04-2025 00:21,08-04-2025 01:05,2,17.31,53,178,3,Google Pay,37.68,8.09,45.77
5956,28-04-2025 21:36,28-04-2025 22:34,6,5.44,101,252,3,Google Pay,13.56,0.04,13.6
5957,13-04-2025 21:15,13-04-2025 21:50,3,25.21,2,42,3,Google Pay,53.74,3.39,57.13
5958,15-04-2025 16:21,15-04-2025 16:59,3,28.84,22,242,3,Google Pay,61.12,9.69,70.81
5959,19-04-2025 15:36,19-04-2025 16:27,1,1.71,66,91,3,Google Pay,5.98,6.79,12.77
5960,30-04-2025 04:02,30-04-2025 05:00,3,2.8,212,28,3,Google Pay,8.19,7.72,15.91
5961,15-04-2025 15:44,15-04-2025 16:25,2,26.6,236,155,3,Google Pay,56.57,8.6,65.17
5962,06-04-2025 00:39,06-04-2025 01:32,3,24.56,17,119,3,Google Pay,52.42,3.62,56.04
5963,05-04-2025 09:08,05-04-2025 09:27,5,18.73,14,220,3,Google Pay,40.57,0.66,41.23
5964,24-04-2025 19:28,24-04-2025 19:36,3,28.38,7,121,3,Google Pay,60.18,4.11,64.29
5965,30-04-2025 23:41,01-05-2025 00:35,2,19.57,222,46,3,Google Pay,42.28,6.53,48.81
5966,04-04-2025 00:49,04-04-2025 01:25,6,6.87,104,115,3,Google Pay,16.46,3.71,20.17
5967,02-04-2025 23:48,03-04-2025 00:09,1,21.99,1,168,3,Google Pay,47.2,4.48,51.68
5968,06-04-2025 21:44,06-04-2025 22:15,4,19.55,247,246,3,Google Pay,42.24,8.26,50.5
5969,09-04-2025 03:07,09-04-2025 03:31,3,29.58,91,234,3,Google Pay,62.62,0.36,62.98
5970,02-04-2025 10:09,02-04-2025 11:01,2,6.81,214,22,3,Google Pay,16.34,3.35,19.69
5971,10-04-2025 04:43,10-04-2025 05:09,4,18.14,43,202,3,Google Pay,39.37,4.88,44.25
5972,05-04-2025 20:55,05-04-2025 21:53,4,23.51,74,68,3,Google Pay,50.29,2.99,53.28
5973,23-04-2025 02:09,23-04-2025 02:23,5,10.5,242,136,3,Google Pay,23.84,4.46,28.3
5974,09-04-2025 17:17,09-04-2025 17:24,4,11.7,49,231,3,Google Pay,26.28,4.02,30.3
5975,05-04-2025 11:51,05-04-2025 12:16,6,26.69,222,58,3,Google Pay,56.75,9.24,65.99
5976,02-04-2025 10:45,02-04-2025 11:34,2,12.42,144,15,3,Google Pay,27.74,4.93,32.67
5977,26-04-2025 23:41,27-04-2025 00:22,2,18.93,209,170,3,Google Pay,40.98,4.76,45.74
5978,30-04-2025 04:57,30-04-2025 05:40,3,26.73,99,169,3,Google Pay,56.83,2.54,59.37
5979,18-04-2025 16:27,18-04-2025 16:58,3,6.69,188,48,3,Google Pay,16.1,0.46,16.56
5980,30-04-2025 22:37,30-04-2025 23:37,3,29.47,114,96,3,Google Pay,62.4,2.99,65.39
5981,23-04-2025 07:06,23-04-2025 07:11,6,21.21,175,44,3,Google Pay,45.61,0.27,45.88
5982,24-04-2025 22:20,24-04-2025 22:42,4,15.14,63,240,3,Google Pay,33.27,8.27,41.54
5983,29-04-2025 09:32,29-04-2025 10:21,4,13.21,225,70,3,Google Pay,29.35,2.04,31.39
5984,27-04-2025 20:45,27-04-2025 21:03,5,28.65,161,253,3,Google Pay,60.73,9.11,69.84
5985,12-04-2025 15:33,12-04-2025 16:26,6,6.57,36,66,3,Google Pay,15.85,8.86,24.71
5986,03-04-2025 05:36,03-04-2025 06:16,3,9.69,141,31,3,Google Pay,22.2,6.65,28.85
5987,17-04-2025 16:09,17-04-2025 17:04,1,9.58,196,214,3,Google Pay,21.97,8.63,30.6
5988,11-04-2025 01:05,11-04-2025 01:41,5,9.03,151,181,3,Google Pay,20.85,8.78,29.63
5989,28-04-2025 13:51,28-04-2025 14:30,1,14.32,40,202,3,Google Pay,31.61,7.76,39.37
5990,04-04-2025 05:24,04-04-2025 06:00,4,29.68,238,68,3,Google Pay,62.83,5.08,67.91
5991,01-04-2025 14:17,01-04-2025 14:42,5,26.72,222,25,3,Google Pay,56.81,9.5,66.31
5992,10-04-2025 11:59,10-04-2025 12:45,5,10.17,225,248,3,Google Pay,23.17,8.18,31.35
5993,30-04-2025 20:15,30-04-2025 20:35,2,12.97,154,160,3,Google Pay,28.86,1.27,30.13
5994,23-04-2025 08:44,23-04-2025 09:09,4,20.25,39,257,3,Google Pay,43.66,4.2,47.86
5995,04-04-2025 15:20,04-04-2025 15:54,4,1.01,217,111,3,Google Pay,4.55,5.4,9.95
5996,22-04-2025 07:14,22-04-2025 08:04,6,24.69,244,47,3,Google Pay,52.68,5.29,57.97
5997,30-04-2025 01:52,30-04-2025 02:27,5,26.45,109,179,3,Google Pay,56.26,3.8,60.06
5998,03-04-2025 18:18,03-04-2025 18:55,4,25.79,61,36,3,Google Pay,54.92,5.32,60.24
5999,17-04-2025 10:13,17-04-2025 10:53,5,11.56,198,198,3,Google Pay,26,0.93,26.93
6000,26-04-2025 09:30,26-04-2025 10:29,6,14.13,172,42,3,Google Pay,31.22,6.55,37.77
6001,19-04-2025 22:19,19-04-2025 23:11,6,0.87,42,90,3,Google Pay,4.27,4.98,9.25
6002,17-04-2025 19:07,17-04-2025 19:58,2,12.28,189,68,3,Google Pay,27.46,7.88,35.34
6003,03-04-2025 15:40,03-04-2025 15:50,5,14.08,260,70,3,Google Pay,31.12,6.93,38.05
6004,29-04-2025 01:51,29-04-2025 02:02,4,27.26,152,110,3,Google Pay,57.91,1.13,59.04
6005,13-04-2025 02:20,13-04-2025 02:52,4,26.87,131,22,3,Google Pay,57.11,3.51,60.62
6006,25-04-2025 01:49,25-04-2025 02:38,5,29,114,195,3,Google Pay,61.44,7.36,68.8
6007,02-04-2025 20:24,02-04-2025 20:33,5,26.61,222,45,3,Google Pay,56.59,3.37,59.96
6008,04-04-2025 04:52,04-04-2025 05:21,5,0.74,54,111,3,Google Pay,4,5.67,9.67
6009,14-04-2025 19:56,14-04-2025 20:09,3,19.42,42,209,3,Google Pay,41.97,9.61,51.58
6010,04-04-2025 13:07,04-04-2025 14:00,4,2.51,93,230,3,Google Pay,7.6,0.8,8.4
6011,10-04-2025 19:49,10-04-2025 19:54,6,8.54,260,178,3,Google Pay,19.86,1.9,21.76
6012,24-04-2025 15:24,24-04-2025 15:39,4,17.56,192,250,3,Google Pay,38.19,4.81,43
6013,05-04-2025 10:04,05-04-2025 10:42,3,21.17,125,11,3,Google Pay,45.53,7.38,52.91
6014,05-04-2025 14:33,05-04-2025 15:25,5,19.81,35,252,3,Google Pay,42.76,3.3,46.06
6015,11-04-2025 12:19,11-04-2025 12:31,2,1.95,47,235,3,Google Pay,6.46,1.17,7.63
6016,25-04-2025 04:42,25-04-2025 04:57,5,3.56,153,136,3,Google Pay,9.74,3.16,12.9
6017,18-04-2025 12:53,18-04-2025 13:10,5,4.29,238,254,3,Google Pay,11.22,6.44,17.66
6018,09-04-2025 14:56,09-04-2025 15:29,3,3.2,5,54,3,Google Pay,9,7.93,16.93
6019,09-04-2025 18:56,09-04-2025 19:56,4,5.76,125,129,3,Google Pay,14.21,9.77,23.98
6020,24-04-2025 22:44,24-04-2025 22:56,5,20.81,87,226,3,Google Pay,44.8,7.61,52.41
6021,30-04-2025 21:29,30-04-2025 21:36,4,25.01,3,20,3,Google Pay,53.33,4.92,58.25
6022,12-04-2025 07:42,12-04-2025 08:14,1,12.56,165,100,3,Google Pay,28.03,2.93,30.96
6023,26-04-2025 22:37,26-04-2025 23:13,6,20.94,223,57,3,Google Pay,45.06,9.28,54.34
6024,29-04-2025 11:01,29-04-2025 11:16,4,6.4,25,226,3,Google Pay,15.51,5.34,20.85
6025,09-04-2025 03:24,09-04-2025 04:09,2,29.21,39,141,3,Google Pay,61.87,6.89,68.76
6026,26-04-2025 09:56,26-04-2025 10:52,6,10.82,105,125,3,Google Pay,24.49,4.72,29.21
6027,26-04-2025 09:38,26-04-2025 10:16,2,25.45,5,52,3,Google Pay,54.23,2.42,56.65
6028,19-04-2025 21:29,19-04-2025 22:05,5,28.39,136,134,3,Google Pay,60.2,5.47,65.67
6029,05-04-2025 19:14,05-04-2025 19:27,6,26.01,4,153,3,Google Pay,55.37,8.4,63.77
6030,30-04-2025 01:32,30-04-2025 02:24,4,2.48,169,186,3,Google Pay,7.54,3.83,11.37
6031,27-04-2025 05:45,27-04-2025 06:45,6,19.68,78,239,3,Google Pay,42.5,6.69,49.19
6032,17-04-2025 06:59,17-04-2025 07:39,5,4.04,19,183,3,Google Pay,10.71,0.42,11.13
6033,21-04-2025 21:02,21-04-2025 21:33,3,0.67,205,3,3,Google Pay,3.86,9.37,13.23
6034,20-04-2025 10:28,20-04-2025 10:58,2,2.03,33,196,3,Google Pay,6.63,9.7,16.33
6035,05-04-2025 17:42,05-04-2025 17:47,5,27.53,150,166,3,Google Pay,58.46,3.86,62.32
6036,08-04-2025 14:12,08-04-2025 14:35,3,27.3,193,141,3,Google Pay,57.99,4.98,62.97
6037,09-04-2025 05:02,09-04-2025 05:14,6,7.16,139,111,3,Google Pay,17.05,1.61,18.66
6038,26-04-2025 00:42,26-04-2025 01:14,6,16.64,196,261,3,Google Pay,36.32,1.96,38.28
6039,19-04-2025 06:36,19-04-2025 06:59,5,28.67,127,188,3,Google Pay,60.77,6.02,66.79
6040,23-04-2025 23:15,24-04-2025 00:06,4,15.15,231,185,3,Google Pay,33.29,6.27,39.56
6041,16-04-2025 08:39,16-04-2025 09:27,6,12.11,44,92,3,Google Pay,27.11,3.42,30.53
6042,30-04-2025 22:12,30-04-2025 22:34,4,14.76,230,194,3,Google Pay,32.5,3.74,36.24
6043,08-04-2025 04:46,08-04-2025 05:24,4,23.81,216,47,3,Google Pay,50.89,5.06,55.95
6044,25-04-2025 07:09,25-04-2025 07:34,4,14.58,244,144,3,Google Pay,32.13,9.4,41.53
6045,28-04-2025 07:16,28-04-2025 08:00,1,23.61,9,149,3,Google Pay,50.49,1.5,51.99
6046,21-04-2025 03:53,21-04-2025 04:21,3,13.24,250,120,3,Google Pay,29.41,5.52,34.93
6047,17-04-2025 00:49,17-04-2025 01:30,3,7.93,200,134,3,Google Pay,18.62,0.58,19.2
6048,15-04-2025 08:13,15-04-2025 08:59,6,10.13,79,197,3,Google Pay,23.09,4.58,27.67
6049,26-04-2025 00:50,26-04-2025 01:05,6,2.8,245,37,3,Google Pay,8.19,3.97,12.16
6050,15-04-2025 18:36,15-04-2025 18:50,4,15.17,190,187,3,Google Pay,33.33,1.64,34.97
6051,17-04-2025 22:01,17-04-2025 22:24,1,4.87,86,213,3,Google Pay,12.4,1.64,14.04
6052,19-04-2025 18:23,19-04-2025 19:01,4,24.44,262,110,3,Google Pay,52.18,4.5,56.68
6053,29-04-2025 19:40,29-04-2025 20:28,1,12.91,1,187,3,Google Pay,28.74,1.27,30.01
6054,20-04-2025 14:19,20-04-2025 14:37,4,23.07,20,78,3,Google Pay,49.39,2.95,52.34
6055,15-04-2025 17:17,15-04-2025 18:13,2,28.66,130,125,3,Google Pay,60.75,0.71,61.46
6056,28-04-2025 16:32,28-04-2025 17:16,2,25.56,258,2,3,Google Pay,54.45,2.97,57.42
6057,11-04-2025 22:55,11-04-2025 23:45,5,28.57,131,71,3,Google Pay,60.57,5.34,65.91
6058,26-04-2025 15:06,26-04-2025 15:34,4,17.25,7,212,3,Google Pay,37.56,7.44,45
6059,25-04-2025 19:58,25-04-2025 20:36,6,5.38,241,8,3,Google Pay,13.44,8.3,21.74
6060,10-04-2025 17:39,10-04-2025 18:22,3,28.09,192,184,3,Google Pay,59.59,3.38,62.97
6061,18-04-2025 01:40,18-04-2025 02:01,5,26.12,115,164,3,Google Pay,55.59,9.39,64.98
6062,26-04-2025 01:00,26-04-2025 01:35,6,26,102,81,3,Google Pay,55.35,2.41,57.76
6063,12-04-2025 13:31,12-04-2025 14:05,2,20.95,1,262,3,Google Pay,45.08,0.81,45.89
6064,17-04-2025 09:13,17-04-2025 09:31,4,18.94,25,105,3,Google Pay,41,9.25,50.25
6065,21-04-2025 14:08,21-04-2025 14:34,5,0.93,209,28,3,Google Pay,4.39,5.4,9.79
6066,21-04-2025 08:47,21-04-2025 09:39,4,22.57,143,47,3,Google Pay,48.37,3.51,51.88
6067,19-04-2025 01:43,19-04-2025 02:34,2,3.2,197,55,3,Google Pay,9,8.98,17.98
6068,01-04-2025 00:12,01-04-2025 01:11,5,8.16,145,79,3,Google Pay,19.09,7.76,26.85
6069,02-04-2025 13:51,02-04-2025 14:04,2,16.77,149,1,3,Google Pay,36.59,8.32,44.91
6070,13-04-2025 22:43,13-04-2025 22:58,1,13.83,181,168,3,Google Pay,30.61,2.92,33.53
6071,28-04-2025 02:43,28-04-2025 03:21,2,0.97,55,23,3,Google Pay,4.47,8.73,13.2
6072,01-04-2025 17:48,01-04-2025 18:38,4,24.81,138,228,3,Google Pay,52.93,6.5,59.43
6073,24-04-2025 13:22,24-04-2025 14:20,3,26.42,209,260,3,Google Pay,56.2,7.38,63.58
6074,07-04-2025 03:32,07-04-2025 04:07,2,20.62,185,164,3,Google Pay,44.41,3.12,47.53
6075,14-04-2025 17:41,14-04-2025 17:46,6,16.46,65,10,3,Google Pay,35.96,2.45,38.41
6076,01-04-2025 07:10,01-04-2025 07:35,3,28.84,37,116,3,Google Pay,61.12,4.08,65.2
6077,14-04-2025 16:02,14-04-2025 16:33,1,4.04,112,158,3,Google Pay,10.71,5.75,16.46
6078,11-04-2025 02:21,11-04-2025 02:37,5,22.27,263,158,3,Google Pay,47.76,6.66,54.42
6079,10-04-2025 18:38,10-04-2025 18:52,5,4.29,76,202,3,Google Pay,11.22,4.98,16.2
6080,15-04-2025 07:57,15-04-2025 08:32,3,11.76,178,121,3,Google Pay,26.4,6.99,33.39
6081,01-04-2025 23:42,01-04-2025 23:51,5,17.77,254,139,3,Google Pay,38.62,7.08,45.7
6082,13-04-2025 13:25,13-04-2025 13:30,2,22.24,1,162,3,Google Pay,47.7,6.66,54.36
6083,26-04-2025 04:44,26-04-2025 05:08,3,0.61,148,208,3,Google Pay,3.74,2.51,6.25
6084,24-04-2025 06:26,24-04-2025 07:15,4,8.19,159,55,3,Google Pay,19.15,4.46,23.61
6085,26-04-2025 07:39,26-04-2025 07:56,2,16.38,150,260,3,Google Pay,35.79,7.66,43.45
6086,26-04-2025 23:19,26-04-2025 23:36,2,16.22,129,44,3,Google Pay,35.47,8.87,44.34
6087,27-04-2025 00:21,27-04-2025 01:10,2,19.31,126,159,3,Google Pay,41.75,5.01,46.76
6088,08-04-2025 00:59,08-04-2025 01:10,4,9.46,1,98,3,Google Pay,21.73,9.87,31.6
6089,05-04-2025 06:59,05-04-2025 07:38,1,16.45,117,26,3,Google Pay,35.94,1.75,37.69
6090,02-04-2025 17:13,02-04-2025 17:47,6,6.1,149,198,3,Google Pay,14.9,2.24,17.14
6091,21-04-2025 22:50,21-04-2025 23:16,5,6.01,189,97,3,Google Pay,14.72,4.61,19.33
6092,17-04-2025 04:28,17-04-2025 04:39,3,17.51,141,239,3,Google Pay,38.09,5.09,43.18
6093,08-04-2025 02:30,08-04-2025 02:38,1,20.72,105,12,3,Google Pay,44.61,4.24,48.85
6094,07-04-2025 07:10,07-04-2025 07:54,3,4.05,252,45,3,Google Pay,10.73,4.3,15.03
6095,13-04-2025 01:26,13-04-2025 02:00,5,4.12,101,9,3,Google Pay,10.87,4.87,15.74
6096,17-04-2025 16:57,17-04-2025 17:40,4,17.18,163,1,3,Google Pay,37.42,3.2,40.62
6097,27-04-2025 11:52,27-04-2025 12:07,2,8.47,203,210,3,Google Pay,19.72,1.31,21.03
6098,12-04-2025 08:54,12-04-2025 09:03,2,12.08,100,54,3,Google Pay,27.05,9.56,36.61
6099,11-04-2025 14:29,11-04-2025 14:56,4,12.32,257,104,3,Google Pay,27.54,7.95,35.49
6100,12-04-2025 15:53,12-04-2025 16:38,1,5.77,94,152,3,Google Pay,14.23,8.15,22.38
6101,14-04-2025 16:00,14-04-2025 16:40,1,0.54,227,10,3,Google Pay,3.6,3.65,7.25
6102,05-04-2025 04:23,05-04-2025 04:42,3,25.67,150,40,3,Google Pay,54.68,4.04,58.72
6103,26-04-2025 23:07,26-04-2025 23:34,4,21.59,62,44,3,Google Pay,46.38,9.36,55.74
6104,19-04-2025 04:41,19-04-2025 05:26,1,20.87,129,155,3,Google Pay,44.92,9.73,54.65
6105,26-04-2025 21:34,26-04-2025 21:39,4,16.62,187,82,3,Google Pay,36.28,9.43,45.71
6106,10-04-2025 21:29,10-04-2025 21:46,5,21.18,68,197,3,Google Pay,45.55,6.43,51.98
6107,04-04-2025 12:19,04-04-2025 12:41,2,28.1,30,52,3,Google Pay,59.61,2.43,62.04
6108,15-04-2025 18:39,15-04-2025 19:02,2,20.14,127,223,3,Google Pay,43.44,6.05,49.49
6109,22-04-2025 23:03,23-04-2025 00:00,2,8.32,213,59,3,Google Pay,19.41,5.89,25.3
6110,08-04-2025 20:51,08-04-2025 21:51,4,17.33,134,110,3,Google Pay,37.72,9.08,46.8
6111,23-04-2025 05:19,23-04-2025 05:51,4,13.55,219,30,3,Google Pay,30.04,3.12,33.16
6112,27-04-2025 05:23,27-04-2025 06:05,3,16.91,157,107,3,Google Pay,36.87,2.01,38.88
6113,05-04-2025 08:09,05-04-2025 09:00,2,15.77,188,95,3,Google Pay,34.55,2.66,37.21
6114,28-04-2025 02:09,28-04-2025 02:33,3,25.83,162,207,3,Google Pay,55,2.43,57.43
6115,30-04-2025 05:30,30-04-2025 05:58,2,19.73,129,172,3,Google Pay,42.6,6.48,49.08
6116,14-04-2025 16:06,14-04-2025 16:50,3,6.07,89,79,3,Google Pay,14.84,8.12,22.96
6117,02-04-2025 16:49,02-04-2025 17:43,3,2.36,162,250,3,Google Pay,7.3,3.68,10.98
6118,27-04-2025 05:27,27-04-2025 05:57,5,13.02,36,218,3,Google Pay,28.96,1.76,30.72
6119,18-04-2025 08:45,18-04-2025 09:06,3,0.96,227,57,3,Google Pay,4.45,3.43,7.88
6120,04-04-2025 13:43,04-04-2025 14:23,4,9.89,151,147,3,Google Pay,22.6,5.47,28.07
6121,03-04-2025 13:04,03-04-2025 13:43,3,11.36,81,234,3,Google Pay,25.59,6.64,32.23
6122,16-04-2025 05:14,16-04-2025 06:00,2,11.58,47,17,3,Google Pay,26.04,5.5,31.54
6123,16-04-2025 20:01,16-04-2025 20:48,3,29.39,204,197,3,Google Pay,62.24,2.57,64.81
6124,20-04-2025 18:22,20-04-2025 18:39,1,9.47,148,189,3,Google Pay,21.75,9.18,30.93
6125,19-04-2025 22:57,19-04-2025 23:06,6,8.32,231,132,3,Google Pay,19.41,4.38,23.79
6126,06-04-2025 11:39,06-04-2025 12:21,2,4.32,27,248,3,Google Pay,11.28,4.59,15.87
6127,11-04-2025 07:38,11-04-2025 07:52,1,15.57,189,150,3,Google Pay,34.15,9.67,43.82
6128,30-04-2025 17:00,30-04-2025 17:11,2,5.03,165,202,3,Google Pay,12.72,8.68,21.4
6129,28-04-2025 09:52,28-04-2025 10:43,4,18.68,212,213,3,Google Pay,40.47,8.06,48.53
6130,01-04-2025 12:29,01-04-2025 12:47,6,5.08,75,217,3,Google Pay,12.83,1.83,14.66
6131,29-04-2025 20:22,29-04-2025 20:44,6,17.51,92,6,3,Google Pay,38.09,8.38,46.47
6132,29-04-2025 18:31,29-04-2025 18:47,4,24.87,62,158,3,Google Pay,53.05,4.55,57.6
6133,18-04-2025 09:46,18-04-2025 10:07,6,1.75,66,75,3,Google Pay,6.06,2.09,8.15
6134,03-04-2025 11:07,03-04-2025 11:48,4,12.88,80,251,3,Google Pay,28.68,9.91,38.59
6135,14-04-2025 20:54,14-04-2025 21:05,1,14.1,140,46,3,Google Pay,31.16,1.72,32.88
6136,24-04-2025 20:45,24-04-2025 20:58,5,23.84,130,229,3,Google Pay,50.96,9.22,60.18
6137,02-04-2025 20:58,02-04-2025 21:54,2,14.3,254,182,3,Google Pay,31.57,0.01,31.58
6138,15-04-2025 12:46,15-04-2025 13:24,4,17.24,29,83,3,Google Pay,37.54,4.38,41.92
6139,25-04-2025 13:44,25-04-2025 14:26,2,23.84,202,145,3,Google Pay,50.96,0.3,51.26
6140,26-04-2025 17:02,26-04-2025 17:48,1,17.01,237,50,3,Google Pay,37.07,9.12,46.19
6141,07-04-2025 19:22,07-04-2025 20:16,5,11.07,87,100,3,Google Pay,25,1.26,26.26
6142,15-04-2025 20:59,15-04-2025 21:28,1,3.03,96,220,3,Google Pay,8.66,6.73,15.39
6143,23-04-2025 20:45,23-04-2025 21:11,6,22.03,252,139,3,Google Pay,47.28,6.31,53.59
6144,11-04-2025 01:10,11-04-2025 01:51,2,26.2,180,14,3,Google Pay,55.75,7.79,63.54
6145,07-04-2025 23:19,08-04-2025 00:13,5,29.12,100,13,3,Google Pay,61.69,7.47,69.16
6146,03-04-2025 07:10,03-04-2025 08:09,6,27.83,73,250,3,Google Pay,59.07,0.32,59.39
6147,18-04-2025 21:07,18-04-2025 21:49,5,24.02,131,172,3,Google Pay,51.32,3.88,55.2
6148,21-04-2025 06:43,21-04-2025 07:26,6,19.48,182,106,3,Google Pay,42.09,3.23,45.32
6149,28-04-2025 02:02,28-04-2025 02:24,1,23.55,194,189,3,Google Pay,50.37,9.73,60.1
6150,27-04-2025 04:19,27-04-2025 05:15,4,13.25,18,17,3,Google Pay,29.43,7.75,37.18
6151,23-04-2025 23:17,24-04-2025 00:09,2,18.05,126,50,3,Google Pay,39.19,7.08,46.27
6152,05-04-2025 02:23,05-04-2025 03:23,3,10.79,211,249,3,Google Pay,24.43,4.42,28.85
6153,11-04-2025 02:34,11-04-2025 03:18,3,10.14,7,227,3,Google Pay,23.11,8.91,32.02
6154,20-04-2025 15:47,20-04-2025 16:34,1,22.82,114,79,3,Google Pay,48.88,0.17,49.05
6155,14-04-2025 04:31,14-04-2025 05:06,2,13.89,84,213,3,Google Pay,30.73,2.28,33.01
6156,18-04-2025 22:42,18-04-2025 23:00,2,6.76,102,17,3,Google Pay,16.24,6.95,23.19
6157,07-04-2025 17:40,07-04-2025 17:55,1,6.46,93,251,3,Google Pay,15.63,5.08,20.71
6158,07-04-2025 00:23,07-04-2025 00:28,2,25.85,102,84,3,Google Pay,55.04,5.34,60.38
6159,16-04-2025 07:11,16-04-2025 08:06,4,20.49,251,197,3,Google Pay,44.15,4.16,48.31
6160,04-04-2025 18:09,04-04-2025 18:28,1,16.61,24,18,3,Google Pay,36.26,1.66,37.92
6161,22-04-2025 15:45,22-04-2025 16:03,4,12.33,167,221,3,Google Pay,27.56,1.66,29.22
6162,27-04-2025 00:09,27-04-2025 00:19,2,13.21,140,235,3,Google Pay,29.35,2.94,32.29
6163,03-04-2025 05:51,03-04-2025 06:47,1,2.19,94,176,3,Google Pay,6.95,4.68,11.63
6164,25-04-2025 22:43,25-04-2025 23:27,2,13.92,181,72,3,Google Pay,30.79,8.24,39.03
6165,19-04-2025 04:01,19-04-2025 04:15,1,23.97,64,91,3,Google Pay,51.22,4.47,55.69
6166,12-04-2025 22:46,12-04-2025 23:00,2,11.95,4,23,3,Google Pay,26.79,8.98,35.77
6167,04-04-2025 20:55,04-04-2025 21:10,4,11.82,94,213,3,Google Pay,26.52,1.21,27.73
6168,19-04-2025 03:17,19-04-2025 03:52,4,0.96,132,128,3,Google Pay,4.45,2.72,7.17
6169,23-04-2025 20:07,23-04-2025 21:07,2,14.01,72,59,3,Google Pay,30.98,0.71,31.69
6170,20-04-2025 18:34,20-04-2025 18:39,1,1.25,81,85,3,Google Pay,5.04,5.1,10.14
6171,06-04-2025 22:24,06-04-2025 22:49,3,17.33,174,229,3,Google Pay,37.72,0.9,38.62
6172,07-04-2025 03:18,07-04-2025 03:27,4,15.45,52,112,3,Google Pay,33.9,7.96,41.86
6173,22-04-2025 21:17,22-04-2025 21:25,4,25.28,237,116,3,Google Pay,53.88,0.4,54.28
6174,26-04-2025 10:54,26-04-2025 11:07,6,17.66,44,238,3,Google Pay,38.39,4.75,43.14
6175,10-04-2025 00:23,10-04-2025 01:00,3,10.04,254,52,3,Google Pay,22.91,4.21,27.12
6176,23-04-2025 04:52,23-04-2025 05:48,2,15.73,134,84,3,Google Pay,34.47,2.02,36.49
6177,18-04-2025 23:47,19-04-2025 00:20,1,21.14,56,111,3,Google Pay,45.47,5.87,51.34
6178,30-04-2025 16:25,30-04-2025 16:57,6,3.27,14,200,3,Google Pay,9.15,3.86,13.01
6179,27-04-2025 00:02,27-04-2025 00:49,2,18.82,178,219,3,Google Pay,40.75,1.98,42.73
6180,09-04-2025 22:11,09-04-2025 22:46,5,27.54,101,229,3,Google Pay,58.48,8.27,66.75
6181,26-04-2025 12:56,26-04-2025 13:21,4,9.32,180,21,3,Google Pay,21.44,6.61,28.05
6182,29-04-2025 00:49,29-04-2025 01:13,5,18.99,257,176,3,Google Pay,41.1,0.12,41.22
6183,24-04-2025 20:37,24-04-2025 21:14,4,24.73,37,56,3,Google Pay,52.76,5.02,57.78
6184,12-04-2025 04:57,12-04-2025 05:50,4,15.6,204,143,3,Google Pay,34.21,2.71,36.92
6185,12-04-2025 00:40,12-04-2025 00:52,5,21.68,259,226,3,Google Pay,46.57,9.15,55.72
6186,04-04-2025 06:15,04-04-2025 06:35,5,9.67,155,8,3,Google Pay,22.15,7.26,29.41
6187,13-04-2025 02:49,13-04-2025 03:29,2,9.53,238,124,3,Google Pay,21.87,6.12,27.99
6188,20-04-2025 13:44,20-04-2025 14:14,6,20.19,100,246,3,Google Pay,43.54,0.89,44.43
6189,15-04-2025 17:15,15-04-2025 17:44,6,21.31,113,101,3,Google Pay,45.81,9.31,55.12
6190,27-04-2025 05:09,27-04-2025 06:03,5,28.14,110,93,3,Google Pay,59.7,1.44,61.14
6191,05-04-2025 01:51,05-04-2025 02:20,2,7.13,143,254,3,Google Pay,16.99,4.51,21.5
6192,06-04-2025 02:54,06-04-2025 03:44,6,14.31,167,80,3,Google Pay,31.59,6.81,38.4
6193,19-04-2025 19:44,19-04-2025 20:19,2,7.89,260,31,3,Google Pay,18.54,4.95,23.49
6194,20-04-2025 06:37,20-04-2025 07:04,2,2.86,145,12,3,Google Pay,8.31,8.82,17.13
6195,17-04-2025 14:58,17-04-2025 15:22,4,12.4,230,127,3,Google Pay,27.7,8.35,36.05
